Date,sse_daily_return
2022-08-23 00:00:00+08:00,0.9367908612573429
2022-08-24 00:00:00+08:00,0.9193430106362652
2022-08-25 00:00:00+08:00,0.928221352824485
2022-08-26 00:00:00+08:00,0.9253534013842649
2022-08-29 00:00:00+08:00,0.9266429777773031
2022-08-30 00:00:00+08:00,0.9227799729128224
2022-08-31 00:00:00+08:00,0.9156086632336137
2022-09-01 00:00:00+08:00,0.9107020180792006
2022-09-02 00:00:00+08:00,0.9111309228244411
2022-09-05 00:00:00+08:00,0.9149716587088222
2022-09-06 00:00:00+08:00,0.9274207166716266
2022-09-07 00:00:00+08:00,0.9282328014537525
2022-09-08 00:00:00+08:00,0.9251732948994472
2022-09-09 00:00:00+08:00,0.9327391634360939
2022-09-13 00:00:00+08:00,0.933239552305541
2022-09-14 00:00:00+08:00,0.9257308571065167
2022-09-15 00:00:00+08:00,0.9149738925877037
2022-09-16 00:00:00+08:00,0.8939518357562891
2022-09-19 00:00:00+08:00,0.8908637774375301
2022-09-20 00:00:00+08:00,0.8928109519262982
2022-09-21 00:00:00+08:00,0.8913155096325904
2022-09-22 00:00:00+08:00,0.8889508092191344
2022-09-23 00:00:00+08:00,0.8830777322136295
2022-09-26 00:00:00+08:00,0.8724580116285962
2022-09-27 00:00:00+08:00,0.8846475207888608
2022-09-28 00:00:00+08:00,0.8706966679392796
2022-09-29 00:00:00+08:00,0.869590060188376
2022-09-30 00:00:00+08:00,0.8647834509226234
2022-10-10 00:00:00+08:00,0.8504180041143861
2022-10-11 00:00:00+08:00,0.8520307250493705
2022-10-12 00:00:00+08:00,0.8651037333072528
2022-10-13 00:00:00+08:00,0.8624874422847723
2022-10-14 00:00:00+08:00,0.8783940560950723
2022-10-17 00:00:00+08:00,0.8820969197672383
2022-10-18 00:00:00+08:00,0.8809588980945642
2022-10-19 00:00:00+08:00,0.8704993187018455
2022-10-20 00:00:00+08:00,0.8678315786563763
2022-10-21 00:00:00+08:00,0.8689409787558816
2022-10-24 00:00:00+08:00,0.8513930922461436
2022-10-25 00:00:00+08:00,0.8510270851531593
2022-10-26 00:00:00+08:00,0.8576665222324352
2022-10-27 00:00:00+08:00,0.8529199484616219
2022-10-28 00:00:00+08:00,0.8337707896461668
2022-10-31 00:00:00+08:00,0.8273515292541448
2022-11-01 00:00:00+08:00,0.8490026324168356
2022-11-02 00:00:00+08:00,0.8587731299833388
2022-11-03 00:00:00+08:00,0.8571833063068893
2022-11-04 00:00:00+08:00,0.8780538084179398
2022-11-07 00:00:00+08:00,0.8800610882103621
2022-11-08 00:00:00+08:00,0.87624953236887
2022-11-09 00:00:00+08:00,0.871583029194214
2022-11-10 00:00:00+08:00,0.8681403426030232
2022-11-11 00:00:00+08:00,0.8827688984582676
2022-11-14 00:00:00+08:00,0.8816565663927303
2022-11-15 00:00:00+08:00,0.896147878314195
2022-11-16 00:00:00+08:00,0.892116145785449
2022-11-17 00:00:00+08:00,0.8908151207631433
2022-11-18 00:00:00+08:00,0.8856139526399527
2022-11-21 00:00:00+08:00,0.8821266582798476
2022-11-22 00:00:00+08:00,0.8832415732678416
2022-11-23 00:00:00+08:00,0.8855187335526304
2022-11-24 00:00:00+08:00,0.8833464957665552
2022-11-25 00:00:00+08:00,0.8868863560890896
2022-11-28 00:00:00+08:00,0.8802698162683487
2022-11-29 00:00:00+08:00,0.9006284808806844
2022-11-30 00:00:00+08:00,0.9010831450417767
2022-12-01 00:00:00+08:00,0.9051233942337582
2022-12-02 00:00:00+08:00,0.902455584379574
2022-12-05 00:00:00+08:00,0.9183737166278565
2022-12-06 00:00:00+08:00,0.9185795825285261
2022-12-07 00:00:00+08:00,0.9148881674856276
2022-12-08 00:00:00+08:00,0.9142390860531332
2022-12-09 00:00:00+08:00,0.9169840345374429
2022-12-12 00:00:00+08:00,0.9090035720421402
2022-12-13 00:00:00+08:00,0.9082286953051335
2022-12-14 00:00:00+08:00,0.908285868642756
2022-12-15 00:00:00+08:00,0.9060326527472278
2022-12-16 00:00:00+08:00,0.9058061932756197
2022-12-19 00:00:00+08:00,0.8884390415291348
2022-12-20 00:00:00+08:00,0.87890303143647
2022-12-21 00:00:00+08:00,0.8773703810976429
2022-12-22 00:00:00+08:00,0.8733729944566994
2022-12-23 00:00:00+08:00,0.8709242443503283
2022-12-26 00:00:00+08:00,0.8765563416714957
2022-12-27 00:00:00+08:00,0.8851364610290405
2022-12-28 00:00:00+08:00,0.8828003123800381
2022-12-29 00:00:00+08:00,0.8788829963352519
2022-12-30 00:00:00+08:00,0.8833321849799708
2023-01-03 00:00:00+08:00,0.8911239545185052
2023-01-04 00:00:00+08:00,0.8931283721536107
2023-01-05 00:00:00+08:00,0.902192545141282
2023-01-06 00:00:00+08:00,0.9028844891248144
2023-01-09 00:00:00+08:00,0.9081572111809268
2023-01-10 00:00:00+08:00,0.9062785888503335
2023-01-11 00:00:00+08:00,0.9040854782584596
2023-01-12 00:00:00+08:00,0.9045457969254707
2023-01-13 00:00:00+08:00,0.9136557644302118
2023-01-16 00:00:00+08:00,0.9228863613945519
2023-01-17 00:00:00+08:00,0.9219278877369753
2023-01-18 00:00:00+08:00,0.9219764746026471
2023-01-19 00:00:00+08:00,0.926514320315474
2023-01-20 00:00:00+08:00,0.9335283509596849
2023-01-30 00:00:00+08:00,0.934817927352723
2023-01-31 00:00:00+08:00,0.9309148522858061
2023-02-01 00:00:00+08:00,0.9392784948179944
2023-02-02 00:00:00+08:00,0.9394929471906146
2023-02-03 00:00:00+08:00,0.9331279979788981
2023-02-06 00:00:00+08:00,0.9260625183116986
2023-02-07 00:00:00+08:00,0.9287475011097841
2023-02-08 00:00:00+08:00,0.9241782414751866
2023-02-09 00:00:00+08:00,0.9351209669847361
2023-02-10 00:00:00+08:00,0.9323445347699408
2023-02-13 00:00:00+08:00,0.9390611802880573
2023-02-14 00:00:00+08:00,0.9416689546473023
2023-02-15 00:00:00+08:00,0.9380118156834912
2023-02-16 00:00:00+08:00,0.9290162646627098
2023-02-17 00:00:00+08:00,0.9218649900847191
2023-02-20 00:00:00+08:00,0.9408283181007226
2023-02-21 00:00:00+08:00,0.9454547510729425
2023-02-22 00:00:00+08:00,0.941059873608529
2023-02-23 00:00:00+08:00,0.940010509003963
2023-02-24 00:00:00+08:00,0.9342002598419992
2023-02-27 00:00:00+08:00,0.9315896931341523
2023-02-28 00:00:00+08:00,0.9377602250744667
2023-03-01 00:00:00+08:00,0.9471217831882325
2023-03-02 00:00:00+08:00,0.9466356352966546
2023-03-03 00:00:00+08:00,0.9517081459580161
2023-03-06 00:00:00+08:00,0.9498896289310771
2023-03-07 00:00:00+08:00,0.939330013649698
2023-03-08 00:00:00+08:00,0.9388010032070822
2023-03-09 00:00:00+08:00,0.9367537230209386
2023-03-10 00:00:00+08:00,0.9235977820095821
2023-03-13 00:00:00+08:00,0.934640613216507
2023-03-14 00:00:00+08:00,0.9279525892715593
2023-03-15 00:00:00+08:00,0.9330994462144444
2023-03-16 00:00:00+08:00,0.9226855915300807
2023-03-17 00:00:00+08:00,0.9294508937225839
2023-03-20 00:00:00+08:00,0.9249788078193301
2023-03-21 00:00:00+08:00,0.9309091279711723
2023-03-22 00:00:00+08:00,0.9337971145126106
2023-03-23 00:00:00+08:00,0.9397731593728078
2023-03-24 00:00:00+08:00,0.9337684929394419
2023-03-27 00:00:00+08:00,0.9296938978596578
2023-03-28 00:00:00+08:00,0.9279725545640624
2023-03-29 00:00:00+08:00,0.9264514226632178
2023-03-30 00:00:00+08:00,0.9325104002768893
2023-03-31 00:00:00+08:00,0.9358301537208847
2023-04-03 00:00:00+08:00,0.9425610402168706
2023-04-04 00:00:00+08:00,0.9471818186831716
2023-04-06 00:00:00+08:00,0.9472017839756748
2023-04-07 00:00:00+08:00,0.9514965557427127
2023-04-10 00:00:00+08:00,0.9479824548360302
2023-04-11 00:00:00+08:00,0.9474706173373155
2023-04-12 00:00:00+08:00,0.9513621739662499
2023-04-13 00:00:00+08:00,0.948840264326511
2023-04-14 00:00:00+08:00,0.9544988889593957
2023-04-17 00:00:00+08:00,0.9680694937381233
2023-04-18 00:00:00+08:00,0.9702769151165817
2023-04-19 00:00:00+08:00,0.9636431325432243
2023-04-20 00:00:00+08:00,0.9627567712882898
2023-04-21 00:00:00+08:00,0.9439507223072842
2023-04-24 00:00:00+08:00,0.9365592359408215
2023-04-25 00:00:00+08:00,0.933545523903586
2023-04-26 00:00:00+08:00,0.9333253472163321
2023-04-27 00:00:00+08:00,0.9395529826855539
